Dog_Name,Dog_Breed,Location_masked,Latitude_masked,Longitude_masked,Neighborhood
Mack,Cock-A-Poo,"(42.35695107, -71.10658501)",42.35695107,-71.10658501,Cambridgeport
Mack,Golden Doodle,"(42.37809501, -71.12854121)",42.37809501,-71.12854121,West Cambridge
Mackenzie,,"(42.38219916, -71.13675847)",42.38219916,-71.13675847,West Cambridge
Mackie,Poodle,"(42.37446403, -71.12986487)",42.37446403,-71.12986487,West Cambridge
Macy,Siberean Husky,"(42.37101471, -71.10116377)",42.37101471,-71.10116377,Mid-Cambridge
Macy,Mix,"(42.3603641, -71.10580061)",42.3603641,-71.10580061,Cambridgeport
Macy,Mountain Cur,"(42.37231327, -71.08900861)",42.37231327,-71.08900861,Wellington-Harrington
Macy,Gold Ret,"(42.40154666, -71.15172962)",42.40154666,-71.15172962,North Cambridge
Maddie,Golden Doodle,"(42.37633338, -71.15129227)",42.37633338,-71.15129227,Strawberry Hill
Maddie,West Highland White Terrier,"(42.37049452, -71.07190786)",42.37049452,-71.07190786,East Cambridge
Maddie,Hound,"(42.38683941, -71.15835669)",42.38683941,-71.15835669,Strawberry Hill
Maddie,Labradoodle,"(42.38240527, -71.14118955)",42.38240527,-71.14118955,West Cambridge
Maddie,Labrador Retriever,"(42.37533225, -71.15418531)",42.37533225,-71.15418531,Strawberry Hill
Maddy,Border Collie,"(42.37305474, -71.08302468)",42.37305474,-71.08302468,East Cambridge
Madeline,Golden Retriever,"(42.38366805, -71.13915241)",42.38366805,-71.13915241,West Cambridge
Madison,Golden Doodle,"(42.39166246, -71.13036742)",42.39166246,-71.13036742,North Cambridge
Madison,Labrador Retriever,"(42.36740697, -71.10805787)",42.36740697,-71.10805787,Riverside
Madison,Cav King Charles Span,"(42.37074887, -71.07494616)",42.37074887,-71.07494616,East Cambridge
Madison,Golden Retriever,"(42.38853735, -71.14371098)",42.38853735,-71.14371098,Cambridge Highlands
Madison,Greyhound,"(42.37249407, -71.10251969)",42.37249407,-71.10251969,Mid-Cambridge
Madonna,,"(42.37041551, -71.11040936)",42.37041551,-71.11040936,Mid-Cambridge
Madox,Schnauzer,"(42.36453739, -71.11123079)",42.36453739,-71.11123079,Riverside
Madra,Poodle/Schnauzer,"(42.39502438, -71.14705137)",42.39502438,-71.14705137,North Cambridge
Mae,Parson Russell Terrier,"(42.3836763, -71.11553016)",42.3836763,-71.11553016,Agassiz
Mae,Golden Doodle,"(42.36026352, -71.11031465)",42.36026352,-71.11031465,Cambridgeport
Maeby,Border Collie,"(42.37286547, -71.09774913)",42.37286547,-71.09774913,Wellington-Harrington
Maeve,Terrier,"(42.38381043, -71.1150947)",42.38381043,-71.1150947,Agassiz
Maeve,Hound Mix,"(42.38961862, -71.13845086)",42.38961862,-71.13845086,Neighborhood Nine
Maggie,Schnauzer,"(42.37019479, -71.09493533)",42.37019479,-71.09493533,Wellington-Harrington
Maggie,Shar Pei,"(42.37131492, -71.10783901)",42.37131492,-71.10783901,Mid-Cambridge
Maggie,Labrador Retriever,"(42.36640564, -71.11195672)",42.36640564,-71.11195672,Riverside
Maggie,Yorkshire Terrier,"(42.36795965, -71.07990282)",42.36795965,-71.07990282,East Cambridge
Maggie,Cocker Spaniel,"(42.36917424, -71.09555554)",42.36917424,-71.09555554,Wellington-Harrington
Maggie,Yorksire Terrier,"(42.39821572, -71.13114062)",42.39821572,-71.13114062,North Cambridge
Maggie,Golden Retriever,"(42.37498032, -71.1387188)",42.37498032,-71.1387188,West Cambridge
Maggie,Jack Russel Terrier,"(42.37365541, -71.0861014)",42.37365541,-71.0861014,East Cambridge
Maggie,Wheaton Terrier,"(42.3776955, -71.13943368)",42.3776955,-71.13943368,West Cambridge
Maggie,Australian Terrier,"(42.3793344, -71.12305758)",42.3793344,-71.12305758,Neighborhood Nine
Maggie,Labrador Retriever,"(42.38493556, -71.13101267)",42.38493556,-71.13101267,Neighborhood Nine
Maggie,Labrador Retriever,"(42.36044011, -71.10752982)",42.36044011,-71.10752982,Cambridgeport
Maggie,Golden Retriever,"(42.39892338, -71.13069993)",42.39892338,-71.13069993,North Cambridge
Maggie,York Terr,"(42.36766985, -71.07855041)",42.36766985,-71.07855041,East Cambridge
Maggie,Lab Mix,"(42.39468794, -71.14319641)",42.39468794,-71.14319641,North Cambridge
Maggie,Bernese Mountain Dog,"(42.38503161, -71.13193531)",42.38503161,-71.13193531,Neighborhood Nine
Maggie Mae,Bulldog,"(42.39820585, -71.14016384)",42.39820585,-71.14016384,North Cambridge
Maggie Mae,Dachshund,"(42.37558061, -71.13346203)",42.37558061,-71.13346203,West Cambridge
Maggie Moo,Australian Cattle Dog,"(42.37113231, -71.08526816)",42.37113231,-71.08526816,East Cambridge
Maggie Moo,Aust Cattle Dog,"(42.3728022, -71.08525614)",42.3728022,-71.08525614,East Cambridge
Maggie Rose,Golden Retriever,"(42.37307141, -71.12552059)",42.37307141,-71.12552059,West Cambridge
Magic,Poodle,"(42.38250881, -71.11443346)",42.38250881,-71.11443346,Agassiz
Magic,Golden Retriever,"(42.38559888, -71.12990152)",42.38559888,-71.12990152,Neighborhood Nine
Magnolia,Labrador Retriever,"(42.38151302, -71.12128164)",42.38151302,-71.12128164,Neighborhood Nine
Magnolia,Terrier,"(42.39680181, -71.13280907)",42.39680181,-71.13280907,North Cambridge
Magog Filyurin,French Bulldog,"(42.3626125, -71.11377062)",42.3626125,-71.11377062,Cambridgeport
Maia,Boxer,"(42.36796458, -71.09504656)",42.36796458,-71.09504656,The Port
Maia,Basenji Mix,"(42.39087207, -71.12571534)",42.39087207,-71.12571534,North Cambridge
Maidel,Chihuahua,"(42.36671704, -71.10665529)",42.36671704,-71.10665529,Mid-Cambridge
Maisie,Collie Mix,"(42.37238208, -71.105778)",42.37238208,-71.105778,Mid-Cambridge
Maisie,Mix,"(42.39854514, -71.12829968)",42.39854514,-71.12829968,North Cambridge
Maisie,Black Lab,"(42.3678401, -71.1060926)",42.3678401,-71.1060926,Mid-Cambridge
Maisy,MALTESE MX,"(42.390428, -71.13319084)",42.390428,-71.13319084,Neighborhood Nine
Maisy,Coton De Tulear,"(42.38081981, -71.13803671)",42.38081981,-71.13803671,West Cambridge
Maisy,Golden Retriever,"(42.36992228, -71.09776433)",42.36992228,-71.09776433,The Port
Maisy,Boxer,"(42.37481484, -71.14498328)",42.37481484,-71.14498328,West Cambridge
Maisy,Labradoddle,"(42.39161378, -71.13099426)",42.39161378,-71.13099426,North Cambridge
Maisy,Cockapoo,"(42.37981074, -71.142473)",42.37981074,-71.142473,West Cambridge
Maisy,Plott Hound,"(42.38165748, -71.14210407)",42.38165748,-71.14210407,West Cambridge
Maisy,Beagle,"(42.37128981, -71.12382414)",42.37128981,-71.12382414,West Cambridge
Maisy,Mini Labradoodle,"(42.36747057, -71.09249948)",42.36747057,-71.09249948,Wellington-Harrington
Maisy,LABRADOR Retriever,"(42.38018079, -71.13279653)",42.38018079,-71.13279653,West Cambridge
Maizie,Bull Dog Mix,"(42.37065619, -71.10007093)",42.37065619,-71.10007093,The Port
Maizie,Golden Retriever,"(42.38603228, -71.13189316)",42.38603228,-71.13189316,Neighborhood Nine
Maizie,Portuguese Water Dog,"(42.38080612, -71.13964808)",42.38080612,-71.13964808,West Cambridge
Maizie,Cocker Spaniel,"(42.36338484, -71.10590288)",42.36338484,-71.10590288,Cambridgeport
Majik,French Bulldog,"(42.39062667, -71.12005307)",42.39062667,-71.12005307,North Cambridge
Major,West Highland White Terrier,"(42.39535617, -71.12811895)",42.39535617,-71.12811895,North Cambridge
Major Snake,Chihuahua Terrier Mix,"(42.36922699, -71.09391974)",42.36922699,-71.09391974,Wellington-Harrington
Maki,Sato,"(42.37217622, -71.10141026)",42.37217622,-71.10141026,Mid-Cambridge
Maki,Maltese Mix,"(42.35746243, -71.1051308)",42.35746243,-71.1051308,Cambridgeport
Mako,Shep,"(42.37408119, -71.13337767)",42.37408119,-71.13337767,West Cambridge
Mako,American Bulldog,"(42.36924223, -71.11285156)",42.36924223,-71.11285156,Riverside
Mali,Schnoodle,"(42.38167713, -71.14093212)",42.38167713,-71.14093212,West Cambridge
Malva,Siberian Husky,"(42.37139519, -71.11128015)",42.37139519,-71.11128015,Mid-Cambridge
Mama,Labrador Retriever,"(42.3943031, -71.14776756)",42.3943031,-71.14776756,North Cambridge
Mame,Golden Doodle,"(42.36092666, -71.10802881)",42.36092666,-71.10802881,Cambridgeport
Mandy,Hound,"(42.36859949, -71.07151883)",42.36859949,-71.07151883,East Cambridge
Mango,Welsh Corgi - Pembroke,"(42.36177672, -71.11257616)",42.36177672,-71.11257616,Cambridgeport
Mango,Golden Retriever,"(42.39042219, -71.13947923)",42.39042219,-71.13947923,Neighborhood Nine
Mango,Shiba Inu,"(42.38770807, -71.12942744)",42.38770807,-71.12942744,Neighborhood Nine
Mango,Border Terrier,"(42.37698838, -71.12876501)",42.37698838,-71.12876501,West Cambridge
Mango,Golden Retriever,"(42.391255, -71.13908655)",42.391255,-71.13908655,Neighborhood Nine
Manju,Pug,"(42.3664206, -71.10988237)",42.3664206,-71.10988237,Riverside
Manny,Shih Tzu,"(42.37829708, -71.13917337)",42.37829708,-71.13917337,West Cambridge
Manny,Cocker Spaniel,"(42.37848423, -71.10851036)",42.37848423,-71.10851036,Mid-Cambridge
Manolo,Shepherd Mix,"(42.36844512, -71.09226328)",42.36844512,-71.09226328,Wellington-Harrington
Manon,Mixed Breed,"(42.37797364, -71.12306574)",42.37797364,-71.12306574,Neighborhood Nine
Manu,Springer Spaniel,"(42.38534614, -71.13412212)",42.38534614,-71.13412212,Neighborhood Nine
Map,Portuguese Water Dog,"(42.38727966, -71.12653513)",42.38727966,-71.12653513,Neighborhood Nine
Maple,Cairn Terrier,"(42.38430604, -71.14041843)",42.38430604,-71.14041843,West Cambridge
Maple,Boxer Mix,"(42.38866782, -71.14379652)",42.38866782,-71.14379652,Cambridge Highlands
Maple,Miniature Pincher,"(42.39114705, -71.14637105)",42.39114705,-71.14637105,Cambridge Highlands
Maple,Australian Shepherd,"(42.38703653, -71.12649189)",42.38703653,-71.12649189,Neighborhood Nine
Mara,Yorkiepoo,"(42.36449202, -71.10722293)",42.36449202,-71.10722293,Riverside
Marble,Rat Terrier,"(42.37281677, -71.09089303)",42.37281677,-71.09089303,Wellington-Harrington
Marceous,Pit Bull,"(42.3890997, -71.12773148)",42.3890997,-71.12773148,Neighborhood Nine
Marcia,Boxer Mix,"(42.3820849, -71.13803369)",42.3820849,-71.13803369,West Cambridge
Marcus,Havanese,"(42.36614983, -71.1077054)",42.36614983,-71.1077054,Riverside
Marcus,Welsh Spaniel,"(42.37788923, -71.13052322)",42.37788923,-71.13052322,West Cambridge
Marfa,Pit Bull,"(42.39390221, -71.1287313)",42.39390221,-71.1287313,North Cambridge
Margaret,Jack Russel Terrier,"(42.37183537, -71.13790595)",42.37183537,-71.13790595,West Cambridge
Margaret Mcwiggle,Golden Retriever,"(42.36633945, -71.07961615)",42.36633945,-71.07961615,East Cambridge
Margie,Mix,"(42.3780767, -71.1066911)",42.3780767,-71.1066911,Mid-Cambridge
Margot,French Bulldog,"(42.37774761, -71.14705752)",42.37774761,-71.14705752,West Cambridge
Maria,Golden Retriever,"(42.39287215, -71.14589475)",42.39287215,-71.14589475,Cambridge Highlands
Maria,Golden Ret,"(42.39254005, -71.14552756)",42.39254005,-71.14552756,Cambridge Highlands
Marina,Pit Bull,"(42.39426703, -71.13248773)",42.39426703,-71.13248773,North Cambridge
Marina Mirabal,Maltese / Poodle Mix,"(42.38597781, -71.12908906)",42.38597781,-71.12908906,Neighborhood Nine
Marker,Beagle,"(42.39203016, -71.12283442)",42.39203016,-71.12283442,North Cambridge
Marla,Black Russian Terrier,"(42.38072392, -71.12870667)",42.38072392,-71.12870667,West Cambridge
Marley,Flat Coated Retriever,"(42.36011088, -71.10887559)",42.36011088,-71.10887559,Cambridgeport
Marley,Catahoula,"(42.39221323, -71.12425635)",42.39221323,-71.12425635,North Cambridge
Marley,Labradoodle,"(42.36934095, -71.10233657)",42.36934095,-71.10233657,Mid-Cambridge
Marley,Labrador Retriever,"(42.36904976, -71.10036374)",42.36904976,-71.10036374,The Port
Marley,Schiperkee,"(42.36908351, -71.1051555)",42.36908351,-71.1051555,Mid-Cambridge
Marley,Maltese,"(42.37041699, -71.07805297)",42.37041699,-71.07805297,East Cambridge
Marley,Poodle,"(42.38209599, -71.11679552)",42.38209599,-71.11679552,Agassiz
Marlie,Golden Retriever,"(42.39259889, -71.14675598)",42.39259889,-71.14675598,Cambridge Highlands
Marlo,American Bulldog,"(42.36610071, -71.11295593)",42.36610071,-71.11295593,Riverside
Marlowe,Hound Mix,"(42.39519335, -71.14769449)",42.39519335,-71.14769449,North Cambridge
Marlowe,Maltese,"(42.37612601, -71.11007816)",42.37612601,-71.11007816,Mid-Cambridge
Mars,Pug,"(42.36875953, -71.09500299)",42.36875953,-71.09500299,Wellington-Harrington
Mars,ALASKAN MALAMUTE,"(42.37625206, -71.14038774)",42.37625206,-71.14038774,West Cambridge
Marsh,Golden Retriever,"(42.38658431, -71.13199338)",42.38658431,-71.13199338,Neighborhood Nine
Marta,Weimaramer,"(42.39331268, -71.12272104)",42.39331268,-71.12272104,NA
Marti,Maltese,"(42.37402399, -71.13861724)",42.37402399,-71.13861724,West Cambridge
Marty,Lab retriever mix,"(42.37042803, -71.08781046)",42.37042803,-71.08781046,East Cambridge
Marushka,Mix,"(42.37705912, -71.11139155)",42.37705912,-71.11139155,Mid-Cambridge
Marvel,Corgi,"(42.37291948, -71.12481913)",42.37291948,-71.12481913,West Cambridge
Mary 3,Welsh Terrier,"(42.37833599, -71.13335782)",42.37833599,-71.13335782,West Cambridge
Mary Jane,Jack Russel Terrier,"(42.37342247, -71.13810006)",42.37342247,-71.13810006,West Cambridge
Marzipan,Bedlington Terrier,"(42.3684868, -71.10947187)",42.3684868,-71.10947187,Riverside
Mase Moloney,French Bulldog,"(42.38740641, -71.13034962)",42.38740641,-71.13034962,Neighborhood Nine
Mateo,Labrador Retriever,"(42.37894987, -71.14483315)",42.37894987,-71.14483315,West Cambridge
Mateo,Golden Retriever,"(42.35905478, -71.11298818)",42.35905478,-71.11298818,Cambridgeport
Mateo,Mixed Breed,"(42.365494, -71.10332636)",42.365494,-71.10332636,Cambridgeport
Mati,Australian Shepherd,"(42.38376512, -71.12331325)",42.38376512,-71.12331325,Neighborhood Nine
Matilda,Hound,"(42.38076689, -71.15189874)",42.38076689,-71.15189874,Strawberry Hill
Matilda,Vizsla,"(42.37780772, -71.12319039)",42.37780772,-71.12319039,Neighborhood Nine
Matisse,Afghan Hound,"(42.36753964, -71.11044152)",42.36753964,-71.11044152,Riverside
Matisse,Shih Tzu,"(42.37032652, -71.11274882)",42.37032652,-71.11274882,Riverside
Matrix,York Terrier Mix,"(42.36528517, -71.09407127)",42.36528517,-71.09407127,The Port
Maud Bianca,Boston Terrier,"(42.38135468, -71.14101862)",42.38135468,-71.14101862,West Cambridge
Maude,Labrador Retriever,"(42.38158657, -71.13443749)",42.38158657,-71.13443749,West Cambridge
Maudie,Cavalier King Charles Spaniel,"(42.36268896, -71.10474476)",42.36268896,-71.10474476,Cambridgeport
Maui,Pit Bull,"(42.35932738, -71.11305874)",42.35932738,-71.11305874,Cambridgeport
Maverick,Great Dane Mix,"(42.39806463, -71.13123608)",42.39806463,-71.13123608,North Cambridge
Maverick,Australian Shepherd,"(42.38258052, -71.14143106)",42.38258052,-71.14143106,West Cambridge
Maverick,German Shepard,"(42.37996405, -71.15354406)",42.37996405,-71.15354406,Strawberry Hill
Maverick,Husky,"(42.37629548, -71.12846884)",42.37629548,-71.12846884,West Cambridge
Maverick,Labradoodle,"(42.38564127, -71.11644767)",42.38564127,-71.11644767,Agassiz
Max,Boston Ter,"(42.3633089, -71.10778033)",42.3633089,-71.10778033,Cambridgeport
Max,Springer/Lab,"(42.38986498, -71.12556554)",42.38986498,-71.12556554,Neighborhood Nine
Max,Mix,"(42.36375554, -71.11055052)",42.36375554,-71.11055052,Cambridgeport
Max,Labradoddle,"(42.37893869, -71.14337927)",42.37893869,-71.14337927,West Cambridge
Max,Puggle,"(42.37099868, -71.08357727)",42.37099868,-71.08357727,East Cambridge
Max,West Highland White Terrier,"(42.36988171, -71.09223371)",42.36988171,-71.09223371,Wellington-Harrington
Max,Yorkie Poo,"(42.38159724, -71.14147912)",42.38159724,-71.14147912,West Cambridge
Max,Cavalier King Charles Spaniel,"(42.37427019, -71.15351489)",42.37427019,-71.15351489,Strawberry Hill
Max,Terrier,"(42.36809709, -71.0937883)",42.36809709,-71.0937883,The Port
Max,Cavalier King Charles Spaniel,"(42.37463947, -71.15255018)",42.37463947,-71.15255018,Strawberry Hill
Max,Spitz,"(42.37180175, -71.11015051)",42.37180175,-71.11015051,Mid-Cambridge
Max,German Shepherd,"(42.39111163, -71.12920288)",42.39111163,-71.12920288,North Cambridge
Max,Mix,"(42.36971128, -71.11245511)",42.36971128,-71.11245511,Riverside
Max,Labrador Retriever,"(42.392103, -71.15680282)",42.392103,-71.15680282,Cambridge Highlands
Max,Yorksire Terrier,"(42.37910382, -71.12522148)",42.37910382,-71.12522148,Neighborhood Nine
Max,Golden Ret Mix,"(42.35537761, -71.10815121)",42.35537761,-71.10815121,Cambridgeport
Max,Siberian Husky,"(42.36894062, -71.07132662)",42.36894062,-71.07132662,East Cambridge
Max,Miniature Schnauzer,"(42.37690153, -71.15268671)",42.37690153,-71.15268671,Strawberry Hill
Max,Golden Retriever,"(42.36062924, -71.10486316)",42.36062924,-71.10486316,Cambridgeport
Max,Labrador Retriever,"(42.40020876, -71.15155398)",42.40020876,-71.15155398,North Cambridge
Max,Miniature Schnauzer,"(42.39326669, -71.12625281)",42.39326669,-71.12625281,North Cambridge
Max,Maltese,"(42.36981825, -71.07303627)",42.36981825,-71.07303627,East Cambridge
Max,Pomeranian,"(42.36969195, -71.09155679)",42.36969195,-71.09155679,Wellington-Harrington
Max,Spaniel,"(42.37061039, -71.08209382)",42.37061039,-71.08209382,East Cambridge
Max,Dachshund,"(42.35509617, -71.10925479)",42.35509617,-71.10925479,Cambridgeport
Max,Tibetan Terrier,"(42.3858532, -71.13271805)",42.3858532,-71.13271805,Neighborhood Nine
Max,Maltipoo,"(42.37157344, -71.10367161)",42.37157344,-71.10367161,Mid-Cambridge
Max,Beagle,"(42.37720997, -71.11126863)",42.37720997,-71.11126863,Mid-Cambridge
Max,Chihuahua,"(42.3910777, -71.14592033)",42.3910777,-71.14592033,Cambridge Highlands
Max,Labrador Retriever,"(42.38320638, -71.11464576)",42.38320638,-71.11464576,Agassiz
Max,Bernese Mountain Dog,"(42.37123543, -71.11930216)",42.37123543,-71.11930216,Riverside
Max,Labrador Retriever,"(42.37164748, -71.10545205)",42.37164748,-71.10545205,Mid-Cambridge
Max,Australian Shepherd,"(42.38865776, -71.14369232)",42.38865776,-71.14369232,Cambridge Highlands
Max,Mix,"(42.3947422, -71.13478083)",42.3947422,-71.13478083,North Cambridge
Max,Sato,"(42.35974851, -71.10692955)",42.35974851,-71.10692955,Cambridgeport
Max,Jack Russell Terrier,"(42.37191442, -71.07457627)",42.37191442,-71.07457627,East Cambridge
Maxima,Tibetan Terrier,"(42.39898762, -71.1335919)",42.39898762,-71.1335919,North Cambridge
Maximo,Poodle,"(42.38300695, -71.13936625)",42.38300695,-71.13936625,West Cambridge
Maximus,Lab Shepherd Mix,"(42.40103999, -71.15275469)",42.40103999,-71.15275469,North Cambridge
Maximus,Labrador Retriever,"(42.36899073, -71.10911541)",42.36899073,-71.10911541,Riverside
Maximus,Golden Retriever,"(42.39400655, -71.13565626)",42.39400655,-71.13565626,North Cambridge
Maxine,Dachshund,"(42.37372416, -71.10613452)",42.37372416,-71.10613452,Mid-Cambridge
Maxwell,West Highland White Terrier,"(42.38285843, -71.12943559)",42.38285843,-71.12943559,Neighborhood Nine
Maxx,Maltipoo,"(42.36917112, -71.1018421)",42.36917112,-71.1018421,Mid-Cambridge
Maya,Jack Russell Terrier,"(42.40082224, -71.13522985)",42.40082224,-71.13522985,North Cambridge
Maya,Cock-A -Poo,"(42.39250037, -71.15738994)",42.39250037,-71.15738994,Cambridge Highlands
Maya,Cavalier King Charles Spaniel,"(42.36467072, -71.10990776)",42.36467072,-71.10990776,Riverside
Maya,Mix,"(42.38801198, -71.12799331)",42.38801198,-71.12799331,Neighborhood Nine
Maya,Cockapoo,"(42.39329923, -71.15790799)",42.39329923,-71.15790799,Cambridge Highlands
Maya,Sheltie,"(42.36757946, -71.08598053)",42.36757946,-71.08598053,East Cambridge
Maya,Labrador Retriever,"(42.37782722, -71.10875132)",42.37782722,-71.10875132,Mid-Cambridge
Maya,Shiba Inu,"(42.37264773, -71.11026195)",42.37264773,-71.11026195,Mid-Cambridge
Maya,Golden Retriever,"(42.39262597, -71.126032)",42.39262597,-71.126032,North Cambridge
Maya,German Shepherd,"(42.3610343, -71.11304943)",42.3610343,-71.11304943,Cambridgeport
Maya,Sheltie Mix,"(42.38091036, -71.12049749)",42.38091036,-71.12049749,Neighborhood Nine
Maya,Labrador Retriever,"(42.38530401, -71.12905101)",42.38530401,-71.12905101,Neighborhood Nine
Maya Guidugli,Alaskan Malamute,"(42.39574756, -71.13636182)",42.39574756,-71.13636182,North Cambridge
Maybel,Chihuahua,"(42.372253, -71.0825785)",42.372253,-71.0825785,East Cambridge
Mayble,Labrador Retriever,"(42.39562079, -71.13210735)",42.39562079,-71.13210735,North Cambridge
May Calle,Labrador / Husky,"(42.37179234, -71.09043485)",42.37179234,-71.09043485,Wellington-Harrington
