ID#,Name,Breed,Transaction,,
1100501,Spud                  ,Shih Tzu,5/15/2012,,
1100502,Charlie               ,Labrador Retriever,5/16/2012,,
1100503,Max                    ,Rottweiler,5/17/2012,,
1100504,Sonik                  ,American Staffordshire Terrier,5/17/2012,,
1100505,Porchia              ,American Pit Bull Terrier,5/17/2012,,
1100506,Narcessa           ,American Pit Bull Terrier,5/17/2012,,
1100507,Roxy                  ,Labrador Mix,5/18/2012,,
1100508,Whoofies            ,American Staffordshire Terrier,5/18/2012,,
1100509,Java                   ,Labrador Retriever,5/18/2012,,
1100510,Mia                     ,Golden Retriever,5/21/2012,,
1100511,Baxter                ,Shiba Inu,5/21/2012,,
1100512,Dre                     ,American Pit Bull Terrier,5/22/2012,,
1100513,Fang                  ,Golden Retriever,5/22/2012,,
1100514,Pepe                  ,Parson Russell Terrier,5/24/2012,,
1100515,Bella                   ,Parson Russell Terrier,5/24/2012,,
1100516,Brandy               ,Pekingese,5/25/2012,,
1100517,Bodiene             ,Pit Bull Mix,5/25/2012,,
1100518,Floyd                  ,American Staffordshire Terrier,5/25/2012,,
1100519,Max                    ,Shepherd Mix,5/25/2012,,
1100520,Babe                  ,Hound Mix,5/29/2012,,
1100521,Sequoia             ,Siberian Husky,5/29/2012,,
1100522,Ariana                ,American Pit Bull Terrier,5/29/2012,,
1100523,T-rex                  ,American Pit Bull Terrier,5/31/2012,,
1100524,Baby Girl            ,Pit Bull Mix,6/1/2012,,
1100525,Prince Teddy     ,Pomeranian,6/1/2012,,
1100526,Lucky                 ,Labrador Mix,6/4/2012,,
1100527,Lucy                   ,Bull Terrier,6/4/2012,,
1100528,Heidi                  ,Great Dane,6/1/2007,,
1100529,Bosco                 ,Labrador Mix,6/8/2012,,
1100530,Cheerio              ,Pekingese,6/8/2012,,
1100531,Mattie                 ,Lhasa Apso,6/11/2012,,
1100532,Zip                      ,Siberian Husky,6/11/2012,,
1100533,Lucy                   ,Golden Retriever,5/14/2012,,
1100534,Maggie               ,Golden Retriever,6/13/2012,,
1100535,Sokka                 ,Poodle Mix,6/13/2012,,
1100536,Berry                  ,American Staffordshire Terrier,6/15/2012,,
1100537,Mama's Baby     ,Maltese,6/15/2012,,
1100538,Sailor                 ,Maltese,6/15/2012,,
1100539,Jubilee               ,Shar Pei,6/15/2012,,
1100540,Coco                  ,Beagle Mix,6/18/2007,,
1100541,Munch                ,French Bulldog,6/18/2012,,
1100542,Nallah                ,Rottweiler,6/18/2012,,
1100543,                           ,Golden Retriever,6/20/2012,,
1100544,Carmel               ,Golden Retriever,6/20/2012,,
1100545,Sirah Parker       ,American Eskimo Dog,6/21/2012,,
1100546,Augie                 ,Hound,6/21/2012,,
1100547,Princess             ,Terrier Mix,6/21/2012,,
1100548,Bastion               ,Beagle,6/21/2012,,
1100549,Precious             ,Pug,6/22/2012,,
1100551,Sundance          ,Welsh Corgi,6/22/2012,,
1100553,Nanook              ,Siberian Husky,6/26/2012,,
1100554,Balto Michael     ,Siberian Husky,6/26/2012,,
1100555,Andrew              ,Labrador Mix,6/27/2012,,
1100556,Amelia                ,American Staffordshire Terrier,6/27/2012,,
1100557,Riley                   ,Shepherd Mix,6/28/2012,,
1100558,Chloe                 ,Chihuahua,6/29/2012,,
1100559,                           ,Bulldog,6/29/2012,,
1100560,Cyrus                 ,American Bulldog,6/29/2012,,
1100561,Jessey               ,Mastiff,5/12/2011,,
1100562,Lucky/linus         ,American Pit Bull Terrier,7/3/2012,,
1100563,Ina                      ,German Shepherd Dog,7/5/2012,,
1100564,Sasha                ,Dachshund,7/5/2012,,
1100565,Mika                   ,Maltese,7/6/2012,,
1100567,Charlie               ,Siberian Husky,7/6/2012,,
1100568,Skye                   ,Shepherd Mix,7/10/2012,,
1100569,Elvis                   ,Jack Russell Terrier,7/10/2012,,
1100570,Gunner               ,Bullmastiff,7/10/2012,,
1100571,Ginger                ,Catahoula Bulldog,7/10/2012,,
1100572,Gunnar               ,Catahoula Bulldog,7/10/2012,,
1100573,Queenie             ,Griffon Bruxellois,7/11/2012,,
1100574,Lucy                   ,Sheltie,7/11/2012,,
1100575,Cocoa                ,Catahoula Leopard Dog,7/12/2012,,
1100576,J J                      ,Labrador Mix,7/12/2012,,
1100577,Lady                   ,Cocker Spaniel,7/16/2012,,
1100578,Brooklyn             ,Alaskan Husky,7/13/2012,,
1100579,Mittse                 ,Dachshund,7/13/2012,,
1100580,Max                    ,Pit Bull Mix,7/17/2012,,
1100581,Jake                   ,Beagle,6/5/2007,,
1100582,Bones                ,Boxer Mix,7/20/2012,,
1100583,Bentley               ,American Staffordshire Terrier,7/20/2012,,
1100584,Lexi                    ,American Staffordshire Terrier,7/20/2012,,
1100585,Daisy                  ,Pug,7/20/2012,,
1100586,Kody                  ,Pomeranian,7/20/2012,,
1100587,Freyja                 ,Dobermann Pinscher,7/20/2012,,
1100588,Misfit                  ,Pit Bull Mix,7/20/2012,,
1100589,Myrtle                 ,Lhasa Apso,7/23/2012,,
1100590,Bella                   ,Rottweiler Mix,7/23/2012,,
1100591,Artie                   ,Catahoula Leopard Dog,7/24/2012,,
1100592,Jake                   ,Beagle,7/24/2012,,
1100594,Ajani                   ,Labrador Mix,7/26/2012,,
1100595,Astro                  ,Greyhound,7/26/2012,,
1100596,Jasper                ,Bulldog,7/27/2012,,
1100597,Maggie               ,Beagle,7/27/2012,,
1100598,Buddy                ,Beagle,7/27/2012,,
1100599,Nikki                   ,Pug,7/27/2012,,
1100601,Ruppert              ,Beagle,7/27/2012,,
1100602,Boomer              ,Labrador Retriever,7/30/2012,,
1100603,Samson             ,Golden Retriever,7/31/2012,,
1100604,Baxter                ,Pomeranian,7/31/2012,,
1100607,Puff                    ,Pomeranian,7/31/2012,,
1100608,Bailey                 ,Pomeranian,7/31/2012,,
1100609,                           ,King Charles Spaniel,8/2/2012,,
1100610,Viking                 ,Bullmastiff,8/3/2012,,
1100611,Zeus Jones        ,American Staffordshire Terrier,8/3/2012,,
1100612,Sheldon             ,Terrier Mix,8/3/2012,,
1100613,Skip                    ,Pomeranian,8/6/2012,,
1100614,Sam                   ,Border Collie,8/6/2012,,
1100615,Dakota               ,Yorkshire Terrier,8/6/2012,,
1100616,Pirate                 ,German Shepherd Dog,8/6/2012,,
1100617,Harley                ,Rottweiler,8/6/2012,,
1100618,Daisy                  ,Labrador Mix,8/10/2012,,
1100619,Ruckus               ,Pit Bull Mix,8/10/2012,,
1100620,Caina                 ,Pit Bull Mix,8/10/2012,,
1100622,Margot               ,Shepherd Mix,8/14/2012,,
1100623,Max                    ,American Staffordshire Terrier,8/16/2012,,
1100624,Cleo                   ,West Highland White Terrier,8/17/2012,,
1100625,Isabella (izzy)     ,Bulldog,8/17/2012,,
1100626,Wesly                 ,Dachshund- minature,8/17/2012,,
1100627,Spice                  ,Jack Russell Terrier,11/4/2009,,
1100628,Poncho              ,Yorkshire Terrier,8/20/2012,,
1100629,Chewy                ,Pomeranian,8/20/2012,,
1100630,Missy                 ,Mastiff,6/9/2011,,
1100631,Liberty                ,Labrador Mix,8/20/2012,,
1100632,Jack                   ,Beagle,8/23/2012,,
1100633,Daisy                  ,Cavalier King Charles Spaniel,8/23/2012,,
1100634,Miles                  ,French Bulldog,8/24/2012,,
1100635,Rocky                 ,Rottweiler Mix,8/24/2012,,
1100636,Zak                     ,Rottweiler Mix,8/24/2012,,
1100637,Bryn                   ,Hound,8/27/2012,,
1100638,Goliath               ,Miniature Pinscher,8/27/2012,,
1100639,Roxy Lasek        ,Bulldog,8/27/2012,,
1100640,Nikie                   ,Beagle,8/28/2012,,
1100641,Cookie               ,Jack Russell Terrier,8/30/2012,,
1100642,Lexi                    ,Rat Terrier,8/31/2012,,
1100643,Zeke                   ,American Bulldog,4/26/2010,,
1100644,Zues                   ,Pit Bull Mix,9/4/2012,,
1100645,Buddy                ,Cocker Spaniel,9/4/2012,,
1100646,Chloe                 ,American Eskimo Dog,9/4/2012,,
1100647,Diamond Rio      ,Chihuahua,9/4/2012,,
1100648,Gizzmo              ,Shih Tzu,9/5/2012,,
1100649,Blue                   ,Pit Bull Mix,9/6/2012,,
1100650,Odin                   ,Dobermann Pinscher,9/10/2012,,
1100651,Beau                  ,Yorkshire Terrier,9/11/2012,,
1100653,Aries                  ,Pit Bull Mix,9/11/2012,,
1100654,Nico                   ,Labrador Mix,9/11/2012,,
1100656,Chester              ,Maltese,3/15/2012,,
1100657,Casey                ,Shih Tzu,9/13/2012,,
1100658,Diablo                ,German Shepherd Dog,9/14/2012,,
1100659,Princess             ,Pug,9/14/2012,,
1100660,Bull                     ,Pit Bull Mix,9/14/2012,,
1100661,Lady                   ,Pit Bull Mix,9/19/2012,,
1100662,Max                    ,Yorkshire Terrier,9/19/2012,,
1100663,Neeco                ,Siberian Husky,9/20/2012,,
1100664,Raven                ,Fox Terrier,10/12/2012,,
1100665,Scrappy             ,Pug,9/21/2012,,
1100666,J                         ,Beagle,6/25/2010,,
1100667,Brandy               ,Labrador Retriever,9/24/2012,,
1100668,Reece Thaddeus Puddinface     ,Pit Bull Mix,9/26/2012,,
1100669,Nixon                 ,Labrador Retriever,10/1/2012,,
1100670,Ike                      ,Pit Bull Mix,10/1/2012,,
1100671,Skippy                ,Chihuahua,10/3/2008,,
1100672,Tiny                    ,Chihuahua,10/2/2012,,
1100673,Enzo                  ,Boston Terrier,10/3/2012,,
1100674,Daisy                  ,Boxer Mix,10/3/2012,,
1100675,Jules                  ,Terrier Mix,10/3/2012,,
1100676,Wallace              ,Dachshund,10/3/2012,,
1100677,Gucci Davis       ,Pekingese,10/5/2012,,
1100679,Teddy                 ,Shih Tzu,10/12/2012,,
1100680,Esperanza         ,Labrador Retriever,10/15/2012,,
1100682,Jack                   ,Labrador Mix,10/22/2012,,
1100683,Finnly Winston   ,Dachshund,10/23/2012,,
1100684,Princess             ,American Pit Bull Terrier,10/25/2012,,
1100685,Lucky                 ,Labrador Mix,10/25/2012,,
1100686,Pearle                ,Shar Pei,10/25/2012,,
1100687,Magda                ,Sheltie,10/29/2012,,
1100688,Bailey                 ,Golden Retriever,10/30/2012,,
1100689,Elliot                   ,Field Spaniel,11/5/2012,,
1100690,China                 ,Shetland Sheepdog,2/28/2004,,
1100691,Sheba                ,Rottweiler Mix,11/5/2012,,
1100692,Nera                   ,Labrador Retriever,11/5/2012,,
1100693,Sweet Pea         ,Shepherd Mix,11/7/2012,,
1100694,Dan                    ,Jack Russell Terrier,3/1/2010,,
1100695,Kharizma           ,Yorkshire Terrier,11/7/2012,,
1100696,Biscuit                ,Terrier Mix,11/7/2012,,
1100697,Devin                 ,Sheltie,11/8/2012,,
1100698,Ariel                   ,Collie,11/9/2012,,
1100699,Tiger                  ,American Pit Bull Terrier,11/9/2012,,
1100700,Topper               ,Dachshund- minature,11/13/2012,,
1100701,Buddy                ,Rottweiler,11/14/2012,,
1100702,Sasha                ,Rottweiler,11/14/2012,,
1100703,                           ,American Pit Bull Terrier,11/16/2012,,
1100704,Sampson           ,American Staffordshire Terrier,11/16/2012,,
1100705,Willis                  ,Dobermann Pinscher,11/21/2012,,
1100706,Gabby                ,Bulldog,8/9/2010,,
1100707,Swisher              ,Labrador Retriever,11/26/2012,,
1100708,Zeus                   ,Pug,11/27/2012,,
1100709,Louie                  ,Chihuahua,11/27/2012,,
1100710,Brooklyn             ,Pit Bull Mix,11/30/2012,,
1100711,Mya                    ,Yorkshire Terrier,12/3/2012,,
1100712,Nanuk                ,Husky Mix,12/4/2012,,
1100713,Jewels                ,Pit Bull Mix,12/5/2012,,
1100714,Brady                 ,Labrador Mix,12/7/2012,,
1100715,Romeo               ,Shepherd Mix,1/29/2007,,
1100716,Zoey                   ,Bull Terrier,12/12/2007,,
1100718,Ceazar               ,German Shepherd Dog,12/12/2012,,
1100719,King                   ,Yorkshire Terrier,12/13/2012,,
1100720,Dutchess            ,Pit Bull Mix,12/13/2012,,
1100721,Storm                 ,Pit Bull Mix,12/14/2012,,
1100722,Scooter              ,Schipperke,12/17/2012,,
1100723,Homer                ,Basset Hound,12/19/2012,,
1100724,Oreo                   ,Labrador Mix,12/20/2012,,
1100725,Jack                   ,Welsh Corgi (Cardigan),12/24/2012,,
1100726,Jemma               ,Rottweiler,12/28/2012,,
1100727,Pebbles              ,American Staffordshire Terrier,12/31/2012,,
1100728,Remy                 ,Welsh Corgi (Pembroke),12/31/2012,,
1100729,Dakota               ,Labrador Mix,2/10/2011,,
1100730,Bella                   ,Toy Mix,1/2/2013,,
1100731,Jake                   ,Labrador Retriever,1/3/2013,,
1100732,Ella                     ,Boston Terrier,1/3/2013,,
1100733,Lilly                    ,Boston Terrier,1/3/2013,,
1100734,Kramer               ,Boston Terrier,1/3/2013,,
1100735,Nemo                 ,Boston Terrier,1/7/2013,,
1100736,Poppy                ,Chihuahua,1/8/2013,,
1100737,Bella                   ,Bulldog,1/8/2013,,
1100738,Diesel                 ,Rottweiler,1/8/2013,,
1100740,Josie                  ,Dachshund,1/11/2013,,
1100741,Brady                 ,Coonhound,3/5/2012,,
1100742,Luc                     ,Dachshund,1/17/2013,,
1100743,Tess                   ,Rat Terrier,1/17/2013,,
1100744,Duce                  ,American Pit Bull Terrier,1/18/2013,,
1100745,Jade                   ,American Pit Bull Terrier,1/18/2013,,
1100746,Romeo               ,Cairn Terrier,1/22/2013,,
1100747,Zeke                   ,Siberian Husky,4/7/2008,,
1100748,Papa                  ,Labrador Mix,1/23/2013,,
1100749,Bella                   ,Terrier Mix,1/23/2013,,
1100750,Myia                   ,Dachshund,1/24/2013,,
1100752,Tosh                   ,Labrador Mix,1/24/2013,,
1100753,Jordan                ,Miniature Pinscher,1/25/2013,,
1100754,Jasper                ,West Highland White Terrier,1/28/2013,,
1100755,Gillian                 ,Scottish Terrier,1/28/2013,,
1100756,Little Bear          ,Chihuahua,1/31/2013,,
1100757,Izzibella              ,Chihuahua,1/31/2013,,
1100758,Baby Girl            ,Chihuahua,1/31/2013,,
1100759,Captain              ,Pit Bull Mix,2/1/2013,,
1100760,Murphy Lewis    ,Hound,2/1/2013,,
1100761,Rocky                 ,American Pit Bull Terrier,2/1/2013,,
1100762,Thor                   ,German Shepherd Dog,2/1/2013,,
1100763,Prince                ,Pomeranian,2/4/2013,,
1100764,Oodie                 ,Pug,2/5/2013,,
1100765,Brandy               ,Boxer,2/5/2013,,
1100766,Blitz                    ,Siberian Husky,2/27/2008,,
1100767,Jennyanne         ,American Pit Bull Terrier,2/11/2013,,
1100768,Jasmine             ,American Pit Bull Terrier,2/11/2013,,
1100769,Lily                     ,Terrier Mix,2/12/2013,,
1100770,King                   ,American Pit Bull Terrier,2/12/2013,,
1100771,Misha                 ,American Eskimo Dog,2/13/2013,,
1100772,Jose                   ,Pomeranian,2/13/2013,,
1100773,Balthus               ,Basset Hound,2/13/2013,,
1100774,Jewel                 ,American Pit Bull Terrier,2/14/2013,,
1100775,Kasper               ,American Bulldog,2/15/2013,,
1100776,Tommie              ,Pug,2/15/2013,,
1100777,Precious             ,Pug,2/19/2013,,
1100778,Nate                   ,German Shepherd Dog,2/19/2013,,
1100781,Alfonzo               ,American Staffordshire Terrier,2/13/2008,,
1100782,Scotty                 ,Scottish Terrier,2/25/2013,,
1100783,Diamond D         ,American Pit Bull Terrier,2/26/2013,,
1100784,Valentina            ,Pit Bull Mix,2/26/2013,,
1100785,                           ,Pomeranian,2/27/2013,,
1100786,Sasha                ,Pekingese,2/27/2013,,
1100787,Downs                ,American Pit Bull Terrier,2/28/2013,,
1100788,Rasha                ,Pomeranian,2/28/2013,,
1100789,Sirius                  ,Shar Pei,2/28/2013,,
1100790,Honey                ,Chihuahua,3/1/2013,,
1100791,Anya                  ,Chow Mix,3/1/2013,,
1100792,Jack                   ,Beagle,3/4/2013,,
1100794,Henny                ,Labrador Mix,3/7/2013,,
1100795,Keiko                  ,Chinese Crested Dog,3/11/2013,,
1100796,Chaco                ,Shepherd Mix,3/6/2007,,
1100797,Lady Gwynavere,Poodle,3/13/2013,,
1100798,Fluff                    ,Yorkshire Terrier,3/6/2013,,
1100799,Midge                 ,Basset Hound,10/15/2010,,
1100800,Penny                ,Labrador Retriever,7/26/2004,,
1100801,Nando                ,Beagle,7/6/2011,,
1100802,Shushufli            ,Shih Tzu,3/15/2013,,
1100803,Gunther              ,Terrier Mix,3/15/2013,,
